ggd_id,datetime_gmt,n_ggds,generation_mw,lcl_mw,ucl_mw,installedcapacity_mwp,capacity_mwp
0,2021-06-30T03:30:00Z,1,0.025,0.0,0.0663,13080.0,12390.0
0,2021-06-30T03:00:00Z,1,0.946,0.0,2.47,13080.0,12390.0
0,2021-06-30T02:30:00Z,1,0.839,0.0,2.1,13080.0,12390.0
0,2021-06-30T02:00:00Z,1,1.6,0.0,4.13,13080.0,12390.0
0,2021-06-30T01:30:00Z,1,0.359,0.0,0.915,13080.0,12390.0
0,2021-06-30T01:00:00Z,1,0.508,0.0,1.31,13080.0,12390.0
0,2021-06-30T00:30:00Z,1,1.67,0.0,4.31,13080.0,12390.0
0,2021-06-30T00:00:00Z,1,0.425,0.0,1.11,13080.0,12390.0
0,2021-06-29T23:30:00Z,1,0.0,0.0,0.732,13080.0,12390.0
0,2021-06-29T23:00:00Z,1,0.0,0.0,0.844,13080.0,12390.0
0,2021-06-29T22:30:00Z,1,0.0,0.0,0.027,13080.0,12390.0
0,2021-06-29T22:00:00Z,1,0.932,0.0,2.47,13080.0,12390.0
0,2021-06-29T21:30:00Z,1,0.0162,0.0,0.043,13080.0,12390.0
0,2021-06-29T21:00:00Z,1,0.847,0.328,1.37,13080.0,12390.0
0,2021-06-29T20:30:00Z,1,22.9,18.4,27.3,13080.0,12390.0
0,2021-06-29T20:00:00Z,1,133.0,120.0,145.0,13080.0,12390.0
0,2021-06-29T19:30:00Z,1,360.0,332.0,389.0,13080.0,12390.0
0,2021-06-29T19:00:00Z,1,645.0,600.0,690.0,13080.0,12390.0
0,2021-06-29T18:30:00Z,1,966.0,907.0,1020.0,13080.0,12390.0
0,2021-06-29T18:00:00Z,1,1370.0,1290.0,1450.0,13080.0,12390.0
0,2021-06-29T17:30:00Z,1,1760.0,1650.0,1860.0,13080.0,12390.0
0,2021-06-29T17:00:00Z,1,2170.0,2040.0,2290.0,13080.0,12390.0
0,2021-06-29T16:30:00Z,1,2660.0,2510.0,2800.0,13080.0,12390.0
0,2021-06-29T16:00:00Z,1,3000.0,2840.0,3170.0,13080.0,12390.0
0,2021-06-29T15:30:00Z,1,3300.0,3140.0,3470.0,13080.0,12390.0
0,2021-06-29T15:00:00Z,1,3620.0,3460.0,3780.0,13080.0,12390.0
0,2021-06-29T14:30:00Z,1,3960.0,3790.0,4140.0,13080.0,12390.0
0,2021-06-29T14:00:00Z,1,4220.0,4040.0,4400.0,13080.0,12390.0
0,2021-06-29T13:30:00Z,1,4430.0,4250.0,4610.0,13080.0,12390.0
0,2021-06-29T13:00:00Z,1,4450.0,4260.0,4640.0,13080.0,12390.0
0,2021-06-29T12:30:00Z,1,4580.0,4380.0,4780.0,13080.0,12390.0
0,2021-06-29T12:00:00Z,1,4530.0,4320.0,4740.0,13080.0,12390.0
0,2021-06-29T11:30:00Z,1,4450.0,4240.0,4650.0,13080.0,12390.0
0,2021-06-29T11:00:00Z,1,4160.0,3960.0,4360.0,13080.0,12390.0
0,2021-06-29T10:30:00Z,1,3800.0,3600.0,3990.0,13080.0,12390.0
0,2021-06-29T10:00:00Z,1,3470.0,3290.0,3650.0,13080.0,12390.0
0,2021-06-29T09:30:00Z,1,3010.0,2850.0,3170.0,13080.0,12390.0
0,2021-06-29T09:00:00Z,1,2500.0,2360.0,2630.0,13080.0,12390.0
0,2021-06-29T08:30:00Z,1,2060.0,1950.0,2170.0,13080.0,12390.0
0,2021-06-29T08:00:00Z,1,1680.0,1580.0,1770.0,13080.0,12390.0
0,2021-06-29T07:30:00Z,1,1290.0,1210.0,1380.0,13080.0,12390.0
0,2021-06-29T07:00:00Z,1,945.0,881.0,1010.0,13080.0,12390.0
0,2021-06-29T06:30:00Z,1,647.0,597.0,697.0,13080.0,12390.0
0,2021-06-29T06:00:00Z,1,397.0,362.0,432.0,13080.0,12390.0
0,2021-06-29T05:30:00Z,1,217.0,197.0,237.0,13080.0,12390.0
0,2021-06-29T05:00:00Z,1,98.5,85.0,112.0,13080.0,12390.0
0,2021-06-29T04:30:00Z,1,21.9,17.8,26.0,13080.0,12390.0
0,2021-06-29T04:00:00Z,1,1.78,0.501,3.06,13080.0,12390.0
0,2021-06-29T03:30:00Z,1,2.03,0.0,5.38,13080.0,12390.0
0,2021-06-29T03:00:00Z,1,0.0,0.0,11.0,13080.0,12390.0
0,2021-06-29T02:30:00Z,1,0.0,0.0,3.6,13080.0,12390.0
0,2021-06-29T02:00:00Z,1,0.0,0.0,3.92,13080.0,12390.0
0,2021-06-29T01:30:00Z,1,0.0,0.0,5.54,13080.0,12390.0
0,2021-06-29T01:00:00Z,1,0.0,0.0,2.0,13080.0,12390.0
0,2021-06-29T00:30:00Z,1,0.0,0.0,6.96,13080.0,12390.0
0,2021-06-29T00:00:00Z,1,0.0,0.0302,0.393,13080.0,12390.0
0,2021-06-28T23:30:00Z,1,0.0,0.0,0.0277,13080.0,12390.0
0,2021-06-28T23:00:00Z,1,0.0,0.0,0.0108,13080.0,12390.0
0,2021-06-28T22:30:00Z,1,0.0,0.0136,0.0576,13080.0,12390.0
0,2021-06-28T22:00:00Z,1,0.0929,0.043,0.143,13080.0,12390.0
0,2021-06-28T21:30:00Z,1,0.189,0.12,0.258,13080.0,12390.0
0,2021-06-28T21:00:00Z,1,1.13,0.902,1.36,13080.0,12390.0
0,2021-06-28T20:30:00Z,1,9.39,8.62,10.2,13080.0,12390.0
0,2021-06-28T20:00:00Z,1,48.9,46.7,51.1,13080.0,12390.0
0,2021-06-28T19:30:00Z,1,156.0,152.0,160.0,13080.0,12390.0
0,2021-06-28T19:00:00Z,1,336.0,329.0,343.0,13080.0,12390.0
0,2021-06-28T18:30:00Z,1,568.0,558.0,578.0,13080.0,12390.0
0,2021-06-28T18:00:00Z,1,820.0,806.0,834.0,13080.0,12390.0
0,2021-06-28T17:30:00Z,1,1060.0,1050.0,1080.0,13080.0,12390.0
0,2021-06-28T17:00:00Z,1,1460.0,1440.0,1480.0,13080.0,12390.0
0,2021-06-28T16:30:00Z,1,1880.0,1850.0,1910.0,13080.0,12390.0
0,2021-06-28T16:00:00Z,1,2230.0,2190.0,2260.0,13080.0,12390.0
0,2021-06-28T15:30:00Z,1,2590.0,2550.0,2630.0,13080.0,12390.0
0,2021-06-28T15:00:00Z,1,2830.0,2790.0,2870.0,13080.0,12390.0
0,2021-06-28T14:30:00Z,1,3050.0,3000.0,3090.0,13080.0,12390.0
0,2021-06-28T14:00:00Z,1,3380.0,3340.0,3430.0,13080.0,12390.0
0,2021-06-28T13:30:00Z,1,3130.0,3080.0,3180.0,13080.0,12390.0
0,2021-06-28T13:00:00Z,1,3050.0,3000.0,3100.0,13080.0,12390.0
0,2021-06-28T12:30:00Z,1,2990.0,2940.0,3040.0,13080.0,12390.0
0,2021-06-28T12:00:00Z,1,3070.0,3020.0,3120.0,13080.0,12390.0
0,2021-06-28T11:30:00Z,1,2690.0,2640.0,2740.0,13080.0,12390.0
0,2021-06-28T11:00:00Z,1,2520.0,2480.0,2570.0,13080.0,12390.0
0,2021-06-28T10:30:00Z,1,2480.0,2430.0,2520.0,13080.0,12390.0
0,2021-06-28T10:00:00Z,1,2350.0,2310.0,2390.0,13080.0,12390.0
0,2021-06-28T09:30:00Z,1,2160.0,2130.0,2200.0,13080.0,12390.0
0,2021-06-28T09:00:00Z,1,1980.0,1950.0,2020.0,13080.0,12390.0
0,2021-06-28T08:30:00Z,1,1700.0,1670.0,1720.0,13080.0,12390.0
0,2021-06-28T08:00:00Z,1,1240.0,1220.0,1260.0,13080.0,12390.0
0,2021-06-28T07:30:00Z,1,1010.0,993.0,1020.0,13080.0,12390.0
0,2021-06-28T07:00:00Z,1,734.0,722.0,746.0,13080.0,12390.0
0,2021-06-28T06:30:00Z,1,487.0,477.0,497.0,13080.0,12390.0
0,2021-06-28T06:00:00Z,1,335.0,327.0,343.0,13080.0,12390.0
0,2021-06-28T05:30:00Z,1,191.0,186.0,197.0,13080.0,12390.0
0,2021-06-28T05:00:00Z,1,79.2,76.5,82.0,13080.0,12390.0
0,2021-06-28T04:30:00Z,1,15.0,14.2,15.9,13080.0,12390.0
0,2021-06-28T04:00:00Z,1,0.158,0.0979,0.218,13080.0,12390.0
0,2021-06-28T03:30:00Z,1,0.00852,0.0,0.0225,13080.0,12390.0
0,2021-06-28T03:00:00Z,1,0.0,,,13080.0,12390.0
0,2021-06-28T02:30:00Z,1,0.0,,,13080.0,12390.0
0,2021-06-28T02:00:00Z,1,0.0,,,13080.0,12390.0
0,2021-06-28T01:30:00Z,1,0.0,0.0,0.0275,13080.0,12390.0
0,2021-06-28T01:00:00Z,1,0.0,0.0,0.0401,13080.0,12390.0
0,2021-06-28T00:30:00Z,1,0.0,,,13080.0,12390.0
0,2021-06-28T00:00:00Z,1,0.0,,,13080.0,12390.0
0,2021-06-27T23:30:00Z,1,0.0,,,13080.0,12390.0
0,2021-06-27T23:00:00Z,1,0.0,,,13080.0,12390.0
0,2021-06-27T22:30:00Z,1,0.0,0.0724,0.165,13080.0,12390.0
0,2021-06-27T22:00:00Z,1,0.215,0.133,0.297,13080.0,12390.0
0,2021-06-27T21:30:00Z,1,0.493,0.329,0.656,13080.0,12390.0
0,2021-06-27T21:00:00Z,1,1.95,1.58,2.32,13080.0,12390.0
0,2021-06-27T20:30:00Z,1,15.0,14.0,15.9,13080.0,12390.0
0,2021-06-27T20:00:00Z,1,75.2,72.9,77.5,13080.0,12390.0
0,2021-06-27T19:30:00Z,1,204.0,199.0,209.0,13080.0,12390.0
0,2021-06-27T19:00:00Z,1,402.0,395.0,409.0,13080.0,12390.0
0,2021-06-27T18:30:00Z,1,626.0,617.0,635.0,13080.0,12390.0
0,2021-06-27T18:00:00Z,1,1100.0,1080.0,1110.0,13080.0,12390.0
0,2021-06-27T17:30:00Z,1,1280.0,1260.0,1290.0,13080.0,12390.0
0,2021-06-27T17:00:00Z,1,1640.0,1620.0,1660.0,13080.0,12390.0
0,2021-06-27T16:30:00Z,1,1980.0,1950.0,2010.0,13080.0,12390.0
0,2021-06-27T16:00:00Z,1,2510.0,2480.0,2540.0,13080.0,12390.0
0,2021-06-27T15:30:00Z,1,2690.0,2660.0,2730.0,13080.0,12390.0
0,2021-06-27T15:00:00Z,1,3080.0,3040.0,3110.0,13080.0,12390.0
0,2021-06-27T14:30:00Z,1,3410.0,3370.0,3450.0,13080.0,12390.0
0,2021-06-27T14:00:00Z,1,3390.0,3350.0,3430.0,13080.0,12390.0
0,2021-06-27T13:30:00Z,1,3440.0,3400.0,3480.0,13080.0,12390.0
0,2021-06-27T13:00:00Z,1,3510.0,3470.0,3540.0,13080.0,12390.0
0,2021-06-27T12:30:00Z,1,3000.0,2960.0,3030.0,13080.0,12390.0
0,2021-06-27T12:00:00Z,1,2890.0,2860.0,2920.0,13080.0,12390.0
0,2021-06-27T11:30:00Z,1,2790.0,2760.0,2820.0,13080.0,12390.0
0,2021-06-27T11:00:00Z,1,2770.0,2740.0,2810.0,13080.0,12390.0
0,2021-06-27T10:30:00Z,1,2790.0,2750.0,2820.0,13080.0,12390.0
0,2021-06-27T10:00:00Z,1,2680.0,2640.0,2720.0,13080.0,12390.0
0,2021-06-27T09:30:00Z,1,2200.0,2170.0,2240.0,13080.0,12390.0
0,2021-06-27T09:00:00Z,1,1900.0,1870.0,1930.0,13080.0,12390.0
0,2021-06-27T08:30:00Z,1,1630.0,1600.0,1650.0,13080.0,12390.0
0,2021-06-27T08:00:00Z,1,1400.0,1380.0,1420.0,13080.0,12390.0
0,2021-06-27T07:30:00Z,1,1070.0,1050.0,1080.0,13080.0,12390.0
0,2021-06-27T07:00:00Z,1,821.0,806.0,836.0,13080.0,12390.0
0,2021-06-27T06:30:00Z,1,640.0,627.0,652.0,13080.0,12390.0
0,2021-06-27T06:00:00Z,1,411.0,403.0,419.0,13080.0,12390.0
0,2021-06-27T05:30:00Z,1,220.0,215.0,224.0,13080.0,12390.0
0,2021-06-27T05:00:00Z,1,82.2,79.9,84.5,13080.0,12390.0
0,2021-06-27T04:30:00Z,1,9.69,9.13,10.3,13080.0,12390.0
0,2021-06-27T04:00:00Z,1,0.126,0.0936,0.158,13080.0,12390.0
0,2021-06-27T03:30:00Z,1,0.0108,0.0,0.0285,13080.0,12390.0
0,2021-06-27T03:00:00Z,1,0.0,,,13080.0,12390.0
0,2021-06-27T02:30:00Z,1,0.0,,,13080.0,12390.0
0,2021-06-27T02:00:00Z,1,0.0,,,13080.0,12390.0
0,2021-06-27T01:30:00Z,1,0.0,,,13080.0,12390.0
0,2021-06-27T01:00:00Z,1,0.0,,,13080.0,12390.0
0,2021-06-27T00:30:00Z,1,0.0,,,13080.0,12390.0
0,2021-06-27T00:00:00Z,1,0.0,0.0,0.05,13080.0,12390.0
0,2021-06-26T23:30:00Z,1,0.0,0.0,0.0237,13080.0,12390.0
0,2021-06-26T23:00:00Z,1,0.0,0.0,0.0524,13080.0,12390.0
0,2021-06-26T22:30:00Z,1,0.0,0.0543,0.151,13080.0,12390.0
0,2021-06-26T22:00:00Z,1,0.707,0.521,0.893,13080.0,12390.0
0,2021-06-26T21:30:00Z,1,1.1,0.801,1.4,13080.0,12390.0
0,2021-06-26T21:00:00Z,1,2.38,1.83,2.94,13080.0,12400.0
0,2021-06-26T20:30:00Z,1,23.9,22.7,25.0,13080.0,12400.0
0,2021-06-26T20:00:00Z,1,196.0,192.0,201.0,13080.0,12400.0
0,2021-06-26T19:30:00Z,1,511.0,502.0,521.0,13080.0,12400.0
0,2021-06-26T19:00:00Z,1,884.0,870.0,898.0,13080.0,12400.0
0,2021-06-26T18:30:00Z,1,1370.0,1350.0,1390.0,13080.0,12400.0
0,2021-06-26T18:00:00Z,1,1930.0,1900.0,1960.0,13080.0,12400.0
0,2021-06-26T17:30:00Z,1,2480.0,2450.0,2520.0,13080.0,12400.0
0,2021-06-26T17:00:00Z,1,3100.0,3060.0,3140.0,13080.0,12400.0
0,2021-06-26T16:30:00Z,1,3740.0,3700.0,3790.0,13080.0,12400.0
0,2021-06-26T16:00:00Z,1,4350.0,4310.0,4400.0,13080.0,12400.0
0,2021-06-26T15:30:00Z,1,4930.0,4880.0,4970.0,13080.0,12400.0
0,2021-06-26T15:00:00Z,1,5010.0,4970.0,5050.0,13080.0,12400.0
0,2021-06-26T14:30:00Z,1,5420.0,5370.0,5460.0,13080.0,12400.0
0,2021-06-26T14:00:00Z,1,5630.0,5590.0,5680.0,13080.0,12400.0
0,2021-06-26T13:30:00Z,1,6050.0,6010.0,6090.0,13080.0,12400.0
0,2021-06-26T13:00:00Z,1,6140.0,6100.0,6180.0,13080.0,12400.0
0,2021-06-26T12:30:00Z,1,6180.0,6130.0,6220.0,13080.0,12400.0
0,2021-06-26T12:00:00Z,1,6060.0,6020.0,6110.0,13080.0,12400.0
0,2021-06-26T11:30:00Z,1,5430.0,5390.0,5480.0,13080.0,12400.0
0,2021-06-26T11:00:00Z,1,4970.0,4920.0,5020.0,13080.0,12400.0
0,2021-06-26T10:30:00Z,1,4650.0,4600.0,4700.0,13080.0,12400.0
0,2021-06-26T10:00:00Z,1,4370.0,4330.0,4420.0,13080.0,12400.0
0,2021-06-26T09:30:00Z,1,3770.0,3730.0,3820.0,13080.0,12400.0
0,2021-06-26T09:00:00Z,1,3380.0,3340.0,3420.0,13080.0,12400.0
0,2021-06-26T08:30:00Z,1,2780.0,2750.0,2810.0,13080.0,12400.0
0,2021-06-26T08:00:00Z,1,2380.0,2340.0,2410.0,13080.0,12400.0
0,2021-06-26T07:30:00Z,1,1870.0,1840.0,1890.0,13080.0,12400.0
0,2021-06-26T07:00:00Z,1,1360.0,1340.0,1380.0,13080.0,12400.0
0,2021-06-26T06:30:00Z,1,924.0,911.0,937.0,13080.0,12400.0
0,2021-06-26T06:00:00Z,1,565.0,556.0,574.0,13080.0,12400.0
0,2021-06-26T05:30:00Z,1,325.0,319.0,330.0,13080.0,12400.0
0,2021-06-26T05:00:00Z,1,139.0,136.0,141.0,13080.0,12400.0
0,2021-06-26T04:30:00Z,1,21.6,20.9,22.4,13080.0,12400.0
0,2021-06-26T04:00:00Z,1,0.0174,0.0102,0.0246,13080.0,12400.0
0,2021-06-26T03:30:00Z,1,0.0,,,13080.0,12400.0
0,2021-06-26T03:00:00Z,1,0.0,,,13080.0,12400.0
0,2021-06-26T02:30:00Z,1,0.0,0.0,0.0147,13080.0,12400.0
0,2021-06-26T02:00:00Z,1,0.0,,,13080.0,12400.0
0,2021-06-26T01:30:00Z,1,0.0,,,13080.0,12400.0
0,2021-06-26T01:00:00Z,1,0.0,,,13080.0,12400.0
0,2021-06-26T00:30:00Z,1,0.0,,,13080.0,12400.0
0,2021-06-26T00:00:00Z,1,0.0,0.0,0.0375,13080.0,12400.0
0,2021-06-25T23:30:00Z,1,0.0,0.0,0.0521,13080.0,12400.0
0,2021-06-25T23:00:00Z,1,0.0,0.0,0.0668,13080.0,12400.0
0,2021-06-25T22:30:00Z,1,0.0,0.0404,0.0986,13080.0,12400.0
0,2021-06-25T22:00:00Z,1,0.58,0.417,0.742,13080.0,12400.0
0,2021-06-25T21:30:00Z,1,0.701,0.477,0.925,13080.0,12400.0
0,2021-06-25T21:00:00Z,1,1.56,1.14,1.97,13080.0,12400.0
0,2021-06-25T20:30:00Z,1,8.86,8.28,9.44,13080.0,12400.0
0,2021-06-25T20:00:00Z,1,119.0,116.0,122.0,13080.0,12400.0
0,2021-06-25T19:30:00Z,1,307.0,300.0,313.0,13080.0,12400.0
0,2021-06-25T19:00:00Z,1,573.0,563.0,582.0,13080.0,12400.0
0,2021-06-25T18:30:00Z,1,817.0,805.0,830.0,13080.0,12400.0
0,2021-06-25T18:00:00Z,1,1150.0,1130.0,1170.0,13080.0,12400.0
0,2021-06-25T17:30:00Z,1,1560.0,1540.0,1580.0,13080.0,12400.0
0,2021-06-25T17:00:00Z,1,1800.0,1770.0,1830.0,13080.0,12400.0
0,2021-06-25T16:30:00Z,1,2360.0,2330.0,2390.0,13080.0,12400.0
0,2021-06-25T16:00:00Z,1,3210.0,3170.0,3250.0,13080.0,12400.0
0,2021-06-25T15:30:00Z,1,3640.0,3600.0,3690.0,13080.0,12400.0
0,2021-06-25T15:00:00Z,1,4050.0,4010.0,4090.0,13080.0,12400.0
0,2021-06-25T14:30:00Z,1,4190.0,4150.0,4230.0,13080.0,12400.0
0,2021-06-25T14:00:00Z,1,4420.0,4380.0,4460.0,13080.0,12400.0
0,2021-06-25T13:30:00Z,1,4540.0,4490.0,4590.0,13080.0,12400.0
0,2021-06-25T13:00:00Z,1,4590.0,4550.0,4640.0,13080.0,12400.0
0,2021-06-25T12:30:00Z,1,4390.0,4350.0,4440.0,13080.0,12400.0
0,2021-06-25T12:00:00Z,1,4160.0,4120.0,4200.0,13080.0,12400.0
0,2021-06-25T11:30:00Z,1,3870.0,3830.0,3910.0,13080.0,12400.0
0,2021-06-25T11:00:00Z,1,3580.0,3540.0,3620.0,13080.0,12400.0
0,2021-06-25T10:30:00Z,1,3350.0,3320.0,3390.0,13080.0,12400.0
0,2021-06-25T10:00:00Z,1,3050.0,3020.0,3090.0,13080.0,12400.0
0,2021-06-25T09:30:00Z,1,2940.0,2910.0,2970.0,13080.0,12400.0
0,2021-06-25T09:00:00Z,1,2660.0,2630.0,2690.0,13080.0,12400.0
0,2021-06-25T08:30:00Z,1,2410.0,2380.0,2440.0,13080.0,12400.0
0,2021-06-25T08:00:00Z,1,1870.0,1850.0,1900.0,13080.0,12400.0
0,2021-06-25T07:30:00Z,1,1600.0,1580.0,1610.0,13080.0,12400.0
0,2021-06-25T07:00:00Z,1,1130.0,1120.0,1140.0,13080.0,12400.0
0,2021-06-25T06:30:00Z,1,811.0,802.0,820.0,13080.0,12400.0
0,2021-06-25T06:00:00Z,1,476.0,470.0,482.0,13080.0,12400.0
0,2021-06-25T05:30:00Z,1,247.0,244.0,251.0,13080.0,12400.0
0,2021-06-25T05:00:00Z,1,80.4,78.5,82.2,13080.0,12400.0
0,2021-06-25T04:30:00Z,1,13.2,12.5,14.0,13080.0,12400.0
0,2021-06-25T04:00:00Z,1,0.33,0.29,0.371,13080.0,12400.0
0,2021-06-25T03:30:00Z,1,0.0,,,13080.0,12400.0
0,2021-06-25T03:00:00Z,1,0.0,,,13080.0,12400.0
0,2021-06-25T02:30:00Z,1,0.0,,,13080.0,12400.0
0,2021-06-25T02:00:00Z,1,0.0,,,13080.0,12400.0
0,2021-06-25T01:30:00Z,1,0.0,,,13080.0,12400.0
0,2021-06-25T01:00:00Z,1,0.0,,,13080.0,12400.0
0,2021-06-25T00:30:00Z,1,0.0,,,13080.0,12400.0
0,2021-06-25T00:00:00Z,1,0.0,0.0,0.0667,13080.0,12400.0
0,2021-06-24T23:30:00Z,1,0.0,0.0,0.135,13080.0,12400.0
0,2021-06-24T23:00:00Z,1,0.0,0.0,0.0199,13080.0,12400.0
0,2021-06-24T22:30:00Z,1,0.0,0.0,0.0666,13080.0,12400.0
0,2021-06-24T22:00:00Z,1,0.475,0.353,0.598,13080.0,12400.0
0,2021-06-24T21:30:00Z,1,0.576,0.399,0.753,13080.0,12400.0
0,2021-06-24T21:00:00Z,1,0.735,0.47,1.0,13080.0,12400.0
0,2021-06-24T20:30:00Z,1,2.3,1.9,2.7,13080.0,12400.0
0,2021-06-24T20:00:00Z,1,60.4,59.0,61.8,13080.0,12400.0
0,2021-06-24T19:30:00Z,1,230.0,226.0,233.0,13080.0,12400.0
0,2021-06-24T19:00:00Z,1,497.0,491.0,502.0,13080.0,12400.0
0,2021-06-24T18:30:00Z,1,751.0,743.0,759.0,13080.0,12400.0
0,2021-06-24T18:00:00Z,1,1170.0,1160.0,1180.0,13080.0,12400.0
0,2021-06-24T17:30:00Z,1,1420.0,1400.0,1440.0,13080.0,12400.0
0,2021-06-24T17:00:00Z,1,2150.0,2120.0,2180.0,13080.0,12400.0
0,2021-06-24T16:30:00Z,1,2840.0,2810.0,2870.0,13080.0,12400.0
0,2021-06-24T16:00:00Z,1,3210.0,3180.0,3240.0,13080.0,12400.0
0,2021-06-24T15:30:00Z,1,3660.0,3620.0,3710.0,13080.0,12400.0
0,2021-06-24T15:00:00Z,1,3490.0,3450.0,3530.0,13080.0,12400.0
0,2021-06-24T14:30:00Z,1,3410.0,3370.0,3450.0,13080.0,12400.0
0,2021-06-24T14:00:00Z,1,3820.0,3780.0,3860.0,13080.0,12400.0
0,2021-06-24T13:30:00Z,1,4510.0,4460.0,4560.0,13080.0,12400.0
0,2021-06-24T13:00:00Z,1,4680.0,4640.0,4730.0,13080.0,12400.0
0,2021-06-24T12:30:00Z,1,4590.0,4550.0,4640.0,13080.0,12400.0
0,2021-06-24T12:00:00Z,1,4840.0,4800.0,4890.0,13080.0,12400.0
0,2021-06-24T11:30:00Z,1,4910.0,4860.0,4950.0,13080.0,12400.0
0,2021-06-24T11:00:00Z,1,4600.0,4560.0,4640.0,13080.0,12400.0
0,2021-06-24T10:30:00Z,1,4600.0,4560.0,4640.0,13080.0,12400.0
0,2021-06-24T10:00:00Z,1,4210.0,4160.0,4250.0,13080.0,12400.0
0,2021-06-24T09:30:00Z,1,3960.0,3910.0,4000.0,13080.0,12400.0
0,2021-06-24T09:00:00Z,1,3560.0,3520.0,3600.0,13080.0,12400.0
0,2021-06-24T08:30:00Z,1,3090.0,3060.0,3130.0,13080.0,12400.0
0,2021-06-24T08:00:00Z,1,2720.0,2680.0,2750.0,13080.0,12400.0
0,2021-06-24T07:30:00Z,1,2230.0,2200.0,2260.0,13080.0,12400.0
0,2021-06-24T07:00:00Z,1,1710.0,1690.0,1740.0,13080.0,12400.0
0,2021-06-24T06:30:00Z,1,1220.0,1210.0,1240.0,13080.0,12400.0
0,2021-06-24T06:00:00Z,1,801.0,788.0,813.0,13080.0,12400.0
0,2021-06-24T05:30:00Z,1,451.0,442.0,459.0,13080.0,12400.0
0,2021-06-24T05:00:00Z,1,204.0,200.0,208.0,13080.0,12400.0
0,2021-06-24T04:30:00Z,1,49.4,47.8,51.0,13080.0,12400.0
0,2021-06-24T04:00:00Z,1,2.04,1.88,2.2,13080.0,12400.0
0,2021-06-24T03:30:00Z,1,0.0,,,13080.0,12400.0
0,2021-06-24T03:00:00Z,1,0.0,,,13080.0,12400.0
0,2021-06-24T02:30:00Z,1,0.0,,,13080.0,12400.0
0,2021-06-24T02:00:00Z,1,0.0,,,13080.0,12400.0
0,2021-06-24T01:30:00Z,1,0.0,0.0,0.028,13080.0,12400.0
0,2021-06-24T01:00:00Z,1,0.0,0.0,0.0381,13080.0,12400.0
0,2021-06-24T00:30:00Z,1,0.0,0.0,0.028,13080.0,12400.0
0,2021-06-24T00:00:00Z,1,0.0,,,13080.0,12400.0
0,2021-06-23T23:30:00Z,1,0.0,0.0,0.0105,13080.0,12400.0
0,2021-06-23T23:00:00Z,1,0.0,0.0,0.0199,13080.0,12400.0
0,2021-06-23T22:30:00Z,1,0.0,0.00979,0.0285,13080.0,12400.0
0,2021-06-23T22:00:00Z,1,0.622,0.461,0.783,13080.0,12400.0
0,2021-06-23T21:30:00Z,1,1.2,0.893,1.51,13080.0,12400.0
0,2021-06-23T21:00:00Z,1,2.35,1.81,2.9,13080.0,12400.0
0,2021-06-23T20:30:00Z,1,9.38,8.46,10.3,13080.0,12400.0
0,2021-06-23T20:00:00Z,1,104.0,102.0,106.0,13080.0,12400.0
0,2021-06-23T19:30:00Z,1,363.0,356.0,370.0,13080.0,12400.0
0,2021-06-23T19:00:00Z,1,744.0,730.0,759.0,13080.0,12400.0
0,2021-06-23T18:30:00Z,1,1210.0,1190.0,1240.0,13080.0,12400.0
0,2021-06-23T18:00:00Z,1,1810.0,1780.0,1840.0,13080.0,12400.0
0,2021-06-23T17:30:00Z,1,2430.0,2390.0,2460.0,13080.0,12400.0
0,2021-06-23T17:00:00Z,1,3070.0,3030.0,3110.0,13080.0,12400.0
0,2021-06-23T16:30:00Z,1,3750.0,3710.0,3800.0,13080.0,12400.0
0,2021-06-23T16:00:00Z,1,4500.0,4450.0,4540.0,13080.0,12400.0
0,2021-06-23T15:30:00Z,1,5270.0,5220.0,5310.0,13080.0,12400.0
0,2021-06-23T15:00:00Z,1,5870.0,5820.0,5920.0,13080.0,12400.0
0,2021-06-23T14:30:00Z,1,6310.0,6260.0,6360.0,13080.0,12400.0
0,2021-06-23T14:00:00Z,1,6750.0,6700.0,6800.0,13080.0,12400.0
0,2021-06-23T13:30:00Z,1,7000.0,6960.0,7050.0,13080.0,12400.0
0,2021-06-23T13:00:00Z,1,7270.0,7230.0,7320.0,13080.0,12400.0
0,2021-06-23T12:30:00Z,1,7360.0,7320.0,7400.0,13080.0,12400.0
0,2021-06-23T12:00:00Z,1,7370.0,7320.0,7410.0,13080.0,12400.0
0,2021-06-23T11:30:00Z,1,7320.0,7280.0,7360.0,13080.0,12400.0
0,2021-06-23T11:00:00Z,1,7350.0,7310.0,7390.0,13080.0,12400.0
0,2021-06-23T10:30:00Z,1,7260.0,7220.0,7310.0,13080.0,12400.0
0,2021-06-23T10:00:00Z,1,7040.0,6990.0,7080.0,13080.0,12400.0
0,2021-06-23T09:30:00Z,1,6480.0,6430.0,6530.0,13080.0,12400.0
0,2021-06-23T09:00:00Z,1,5790.0,5740.0,5840.0,13080.0,12400.0
0,2021-06-23T08:30:00Z,1,5190.0,5130.0,5240.0,13080.0,12400.0
0,2021-06-23T08:00:00Z,1,4450.0,4390.0,4500.0,13080.0,12400.0
0,2021-06-23T07:30:00Z,1,3600.0,3550.0,3640.0,13080.0,12400.0
0,2021-06-23T07:00:00Z,1,2760.0,2720.0,2800.0,13080.0,12400.0
0,2021-06-23T06:30:00Z,1,2080.0,2050.0,2120.0,13080.0,12400.0
