ignore,Fuel,Date,Zone,Week,Year,MW
FOU2T52W,PS,20210721091000,N,6,2022,2510
FOU2T52W,WIND,20210721091000,N,6,2022,9186
FOU2T52W,BIOMASS,20210721091000,N,7,2022,3143
FOU2T52W,CCGT,20210721091000,N,7,2022,28269
FOU2T52W,COAL,20210721091000,N,7,2022,4292
FOU2T52W,INTELEC,20210721091000,N,7,2022,0
FOU2T52W,INTEW,20210721091000,N,7,2022,500
FOU2T52W,INTFR,20210721091000,N,7,2022,2000
FOU2T52W,INTIFA2,20210721091000,N,7,2022,1100
FOU2T52W,INTIRL,20210721091000,N,7,2022,500
FOU2T52W,INTNED,20210721091000,N,7,2022,1000
FOU2T52W,INTNEM,20210721091000,N,7,2022,1000
FOU2T52W,INTNSL,20210721091000,N,7,2022,0
FOU2T52W,NPSHYD,20210721091000,N,7,2022,1130
FOU2T52W,NUCLEAR,20210721091000,N,7,2022,6512
FOU2T52W,OCGT,20210721091000,N,7,2022,1047
FOU2T52W,OTHER,20210721091000,N,7,2022,100
FOU2T52W,PS,20210721091000,N,7,2022,2600
FOU2T52W,WIND,20210721091000,N,7,2022,8863
FOU2T52W,BIOMASS,20210721091000,N,8,2022,3143
FOU2T52W,CCGT,20210721091000,N,8,2022,28107
FOU2T52W,COAL,20210721091000,N,8,2022,4292
FOU2T52W,INTELEC,20210721091000,N,8,2022,0
FOU2T52W,INTEW,20210721091000,N,8,2022,500
FOU2T52W,INTFR,20210721091000,N,8,2022,2000
FOU2T52W,INTIFA2,20210721091000,N,8,2022,1100
FOU2T52W,INTIRL,20210721091000,N,8,2022,500
FOU2T52W,INTNED,20210721091000,N,8,2022,1000
FOU2T52W,INTNEM,20210721091000,N,8,2022,1000
FOU2T52W,INTNSL,20210721091000,N,8,2022,0
FOU2T52W,NPSHYD,20210721091000,N,8,2022,1130
FOU2T52W,NUCLEAR,20210721091000,N,8,2022,6606
FOU2T52W,OCGT,20210721091000,N,8,2022,1047
FOU2T52W,OTHER,20210721091000,N,8,2022,100
FOU2T52W,PS,20210721091000,N,8,2022,2600
FOU2T52W,WIND,20210721091000,N,8,2022,10031
FOU2T52W,BIOMASS,20210721091000,N,9,2022,3143
FOU2T52W,CCGT,20210721091000,N,9,2022,28729
FOU2T52W,COAL,20210721091000,N,9,2022,4292
FOU2T52W,INTELEC,20210721091000,N,9,2022,0
FOU2T52W,INTEW,20210721091000,N,9,2022,500
FOU2T52W,INTFR,20210721091000,N,9,2022,2000
FOU2T52W,INTIFA2,20210721091000,N,9,2022,1100
FOU2T52W,INTIRL,20210721091000,N,9,2022,500
FOU2T52W,INTNED,20210721091000,N,9,2022,1000
FOU2T52W,INTNEM,20210721091000,N,9,2022,1000
FOU2T52W,INTNSL,20210721091000,N,9,2022,0
FOU2T52W,NPSHYD,20210721091000,N,9,2022,1030
FOU2T52W,NUCLEAR,20210721091000,N,9,2022,5946
FOU2T52W,OCGT,20210721091000,N,9,2022,1047
FOU2T52W,OTHER,20210721091000,N,9,2022,100
FOU2T52W,PS,20210721091000,N,9,2022,2300
FOU2T52W,WIND,20210721091000,N,9,2022,8529
FOU2T52W,BIOMASS,20210721091000,N,10,2022,3143
FOU2T52W,CCGT,20210721091000,N,10,2022,28344
FOU2T52W,COAL,20210721091000,N,10,2022,4292
FOU2T52W,INTELEC,20210721091000,N,10,2022,0
FOU2T52W,INTEW,20210721091000,N,10,2022,500
FOU2T52W,INTFR,20210721091000,N,10,2022,2000
FOU2T52W,INTIFA2,20210721091000,N,10,2022,1100
FOU2T52W,INTIRL,20210721091000,N,10,2022,500
FOU2T52W,INTNED,20210721091000,N,10,2022,1000
FOU2T52W,INTNEM,20210721091000,N,10,2022,1000
FOU2T52W,INTNSL,20210721091000,N,10,2022,0
FOU2T52W,NPSHYD,20210721091000,N,10,2022,1030
FOU2T52W,NUCLEAR,20210721091000,N,10,2022,5946
FOU2T52W,OCGT,20210721091000,N,10,2022,1047
FOU2T52W,OTHER,20210721091000,N,10,2022,100
FOU2T52W,PS,20210721091000,N,10,2022,2300
FOU2T52W,WIND,20210721091000,N,10,2022,6418
FOU2T52W,BIOMASS,20210721091000,N,11,2022,3143
FOU2T52W,CCGT,20210721091000,N,11,2022,28344
FOU2T52W,COAL,20210721091000,N,11,2022,4292
FOU2T52W,INTELEC,20210721091000,N,11,2022,0
FOU2T52W,INTEW,20210721091000,N,11,2022,500
FOU2T52W,INTFR,20210721091000,N,11,2022,2000
FOU2T52W,INTIFA2,20210721091000,N,11,2022,1100
FOU2T52W,INTIRL,20210721091000,N,11,2022,500
FOU2T52W,INTNED,20210721091000,N,11,2022,1000
FOU2T52W,INTNEM,20210721091000,N,11,2022,1000
FOU2T52W,INTNSL,20210721091000,N,11,2022,0
FOU2T52W,NPSHYD,20210721091000,N,11,2022,1030
FOU2T52W,NUCLEAR,20210721091000,N,11,2022,5852
FOU2T52W,OCGT,20210721091000,N,11,2022,1047
FOU2T52W,OTHER,20210721091000,N,11,2022,100
FOU2T52W,PS,20210721091000,N,11,2022,2300
FOU2T52W,WIND,20210721091000,N,11,2022,7254
FOU2T52W,BIOMASS,20210721091000,N,12,2022,3143
FOU2T52W,CCGT,20210721091000,N,12,2022,27944
FOU2T52W,COAL,20210721091000,N,12,2022,4292
FOU2T52W,INTELEC,20210721091000,N,12,2022,0
FOU2T52W,INTEW,20210721091000,N,12,2022,500
FOU2T52W,INTFR,20210721091000,N,12,2022,2000
FOU2T52W,INTIFA2,20210721091000,N,12,2022,1100
FOU2T52W,INTIRL,20210721091000,N,12,2022,500
FOU2T52W,INTNED,20210721091000,N,12,2022,1000
FOU2T52W,INTNEM,20210721091000,N,12,2022,1000
FOU2T52W,INTNSL,20210721091000,N,12,2022,0
FOU2T52W,NPSHYD,20210721091000,N,12,2022,1030
FOU2T52W,NUCLEAR,20210721091000,N,12,2022,5946
FOU2T52W,OCGT,20210721091000,N,12,2022,1047
FOU2T52W,OTHER,20210721091000,N,12,2022,100
FOU2T52W,PS,20210721091000,N,12,2022,2300
FOU2T52W,WIND,20210721091000,N,12,2022,7514
FOU2T52W,BIOMASS,20210721091000,N,13,2022,3276
FOU2T52W,CCGT,20210721091000,N,13,2022,27914
FOU2T52W,COAL,20210721091000,N,13,2022,4292
FOU2T52W,INTELEC,20210721091000,N,13,2022,0
FOU2T52W,INTEW,20210721091000,N,13,2022,500
FOU2T52W,INTFR,20210721091000,N,13,2022,2000
FOU2T52W,INTIFA2,20210721091000,N,13,2022,1100
FOU2T52W,INTIRL,20210721091000,N,13,2022,500
FOU2T52W,INTNED,20210721091000,N,13,2022,1000
FOU2T52W,INTNEM,20210721091000,N,13,2022,1000
FOU2T52W,INTNSL,20210721091000,N,13,2022,0
FOU2T52W,NPSHYD,20210721091000,N,13,2022,1130
FOU2T52W,NUCLEAR,20210721091000,N,13,2022,5656
FOU2T52W,OCGT,20210721091000,N,13,2022,1047
FOU2T52W,OTHER,20210721091000,N,13,2022,100
FOU2T52W,PS,20210721091000,N,13,2022,2300
FOU2T52W,WIND,20210721091000,N,13,2022,6891
FOU2T52W,BIOMASS,20210721091000,N,14,2022,3276
FOU2T52W,CCGT,20210721091000,N,14,2022,24952
FOU2T52W,COAL,20210721091000,N,14,2022,4292
FOU2T52W,INTELEC,20210721091000,N,14,2022,0
FOU2T52W,INTEW,20210721091000,N,14,2022,500
FOU2T52W,INTFR,20210721091000,N,14,2022,2000
FOU2T52W,INTIFA2,20210721091000,N,14,2022,1100
FOU2T52W,INTIRL,20210721091000,N,14,2022,250
FOU2T52W,INTNED,20210721091000,N,14,2022,1000
FOU2T52W,INTNEM,20210721091000,N,14,2022,1000
FOU2T52W,INTNSL,20210721091000,N,14,2022,0
FOU2T52W,NPSHYD,20210721091000,N,14,2022,921
FOU2T52W,NUCLEAR,20210721091000,N,14,2022,5986
FOU2T52W,OCGT,20210721091000,N,14,2022,1047
FOU2T52W,OTHER,20210721091000,N,14,2022,100
FOU2T52W,PS,20210721091000,N,14,2022,2300
FOU2T52W,WIND,20210721091000,N,14,2022,6276
FOU2T52W,BIOMASS,20210721091000,N,15,2022,2498
FOU2T52W,CCGT,20210721091000,N,15,2022,25377
FOU2T52W,COAL,20210721091000,N,15,2022,4292
FOU2T52W,INTELEC,20210721091000,N,15,2022,0
FOU2T52W,INTEW,20210721091000,N,15,2022,500
FOU2T52W,INTFR,20210721091000,N,15,2022,1000
FOU2T52W,INTIFA2,20210721091000,N,15,2022,1100
FOU2T52W,INTIRL,20210721091000,N,15,2022,250
FOU2T52W,INTNED,20210721091000,N,15,2022,1000
FOU2T52W,INTNEM,20210721091000,N,15,2022,1000
FOU2T52W,INTNSL,20210721091000,N,15,2022,0
FOU2T52W,NPSHYD,20210721091000,N,15,2022,921
FOU2T52W,NUCLEAR,20210721091000,N,15,2022,6834
FOU2T52W,OCGT,20210721091000,N,15,2022,975
FOU2T52W,OTHER,20210721091000,N,15,2022,100
FOU2T52W,PS,20210721091000,N,15,2022,2300
FOU2T52W,WIND,20210721091000,N,15,2022,6396
FOU2T52W,BIOMASS,20210721091000,N,16,2022,2498
FOU2T52W,CCGT,20210721091000,N,16,2022,26679
FOU2T52W,COAL,20210721091000,N,16,2022,4292
FOU2T52W,INTELEC,20210721091000,N,16,2022,0
FOU2T52W,INTEW,20210721091000,N,16,2022,500
FOU2T52W,INTFR,20210721091000,N,16,2022,2000
FOU2T52W,INTIFA2,20210721091000,N,16,2022,1100
FOU2T52W,INTIRL,20210721091000,N,16,2022,250
FOU2T52W,INTNED,20210721091000,N,16,2022,1000
FOU2T52W,INTNEM,20210721091000,N,16,2022,1000
FOU2T52W,INTNSL,20210721091000,N,16,2022,0
FOU2T52W,NPSHYD,20210721091000,N,16,2022,1003
FOU2T52W,NUCLEAR,20210721091000,N,16,2022,7191
FOU2T52W,OCGT,20210721091000,N,16,2022,975
FOU2T52W,OTHER,20210721091000,N,16,2022,100
FOU2T52W,PS,20210721091000,N,16,2022,2300
FOU2T52W,WIND,20210721091000,N,16,2022,3727
FOU2T52W,BIOMASS,20210721091000,N,17,2022,2498
FOU2T52W,CCGT,20210721091000,N,17,2022,27029
FOU2T52W,COAL,20210721091000,N,17,2022,4292
FOU2T52W,INTELEC,20210721091000,N,17,2022,0
FOU2T52W,INTEW,20210721091000,N,17,2022,500
FOU2T52W,INTFR,20210721091000,N,17,2022,2000
FOU2T52W,INTIFA2,20210721091000,N,17,2022,1100
FOU2T52W,INTIRL,20210721091000,N,17,2022,250
FOU2T52W,INTNED,20210721091000,N,17,2022,1000
FOU2T52W,INTNEM,20210721091000,N,17,2022,1000
FOU2T52W,INTNSL,20210721091000,N,17,2022,0
FOU2T52W,NPSHYD,20210721091000,N,17,2022,1003
FOU2T52W,NUCLEAR,20210721091000,N,17,2022,7191
FOU2T52W,OCGT,20210721091000,N,17,2022,1047
FOU2T52W,OTHER,20210721091000,N,17,2022,100
FOU2T52W,PS,20210721091000,N,17,2022,2300
FOU2T52W,WIND,20210721091000,N,17,2022,5419
FOU2T52W,BIOMASS,20210721091000,N,18,2022,2453
FOU2T52W,CCGT,20210721091000,N,18,2022,27294
FOU2T52W,COAL,20210721091000,N,18,2022,4292
FOU2T52W,INTELEC,20210721091000,N,18,2022,0
FOU2T52W,INTEW,20210721091000,N,18,2022,500
FOU2T52W,INTFR,20210721091000,N,18,2022,2000
FOU2T52W,INTIFA2,20210721091000,N,18,2022,1100
FOU2T52W,INTIRL,20210721091000,N,18,2022,250
FOU2T52W,INTNED,20210721091000,N,18,2022,1000
FOU2T52W,INTNEM,20210721091000,N,18,2022,1000
FOU2T52W,INTNSL,20210721091000,N,18,2022,0
FOU2T52W,NPSHYD,20210721091000,N,18,2022,1025
FOU2T52W,NUCLEAR,20210721091000,N,18,2022,7191
FOU2T52W,OCGT,20210721091000,N,18,2022,1047
FOU2T52W,OTHER,20210721091000,N,18,2022,100
FOU2T52W,PS,20210721091000,N,18,2022,2300
FOU2T52W,WIND,20210721091000,N,18,2022,5177
FOU2T52W,BIOMASS,20210721091000,N,19,2022,2453
FOU2T52W,CCGT,20210721091000,N,19,2022,26434
FOU2T52W,COAL,20210721091000,N,19,2022,3787
FOU2T52W,INTELEC,20210721091000,N,19,2022,0
FOU2T52W,INTEW,20210721091000,N,19,2022,500
FOU2T52W,INTFR,20210721091000,N,19,2022,2000
FOU2T52W,INTIFA2,20210721091000,N,19,2022,1100
FOU2T52W,INTIRL,20210721091000,N,19,2022,250
FOU2T52W,INTNED,20210721091000,N,19,2022,1000
FOU2T52W,INTNEM,20210721091000,N,19,2022,1000
FOU2T52W,INTNSL,20210721091000,N,19,2022,0
FOU2T52W,NPSHYD,20210721091000,N,19,2022,1050
FOU2T52W,NUCLEAR,20210721091000,N,19,2022,6551
FOU2T52W,OCGT,20210721091000,N,19,2022,981
FOU2T52W,OTHER,20210721091000,N,19,2022,100
FOU2T52W,PS,20210721091000,N,19,2022,2300
FOU2T52W,WIND,20210721091000,N,19,2022,3708
FOU2T52W,BIOMASS,20210721091000,N,20,2022,2498
FOU2T52W,CCGT,20210721091000,N,20,2022,27704
FOU2T52W,COAL,20210721091000,N,20,2022,4292
FOU2T52W,INTELEC,20210721091000,N,20,2022,0
FOU2T52W,INTEW,20210721091000,N,20,2022,500
FOU2T52W,INTFR,20210721091000,N,20,2022,2000
FOU2T52W,INTIFA2,20210721091000,N,20,2022,1100
FOU2T52W,INTIRL,20210721091000,N,20,2022,250
FOU2T52W,INTNED,20210721091000,N,20,2022,1000
FOU2T52W,INTNEM,20210721091000,N,20,2022,1000
FOU2T52W,INTNSL,20210721091000,N,20,2022,0
FOU2T52W,NPSHYD,20210721091000,N,20,2022,1130
FOU2T52W,NUCLEAR,20210721091000,N,20,2022,6551
FOU2T52W,OCGT,20210721091000,N,20,2022,981
FOU2T52W,OTHER,20210721091000,N,20,2022,100
FOU2T52W,PS,20210721091000,N,20,2022,2300
FOU2T52W,WIND,20210721091000,N,20,2022,5176
FOU2T52W,BIOMASS,20210721091000,N,21,2022,3143
FOU2T52W,CCGT,20210721091000,N,21,2022,28994
FOU2T52W,COAL,20210721091000,N,21,2022,4292
FOU2T52W,INTELEC,20210721091000,N,21,2022,0
FOU2T52W,INTEW,20210721091000,N,21,2022,500
FOU2T52W,INTFR,20210721091000,N,21,2022,2000
FOU2T52W,INTIFA2,20210721091000,N,21,2022,1100
FOU2T52W,INTIRL,20210721091000,N,21,2022,250
FOU2T52W,INTNED,20210721091000,N,21,2022,1000
FOU2T52W,INTNEM,20210721091000,N,21,2022,1000
FOU2T52W,INTNSL,20210721091000,N,21,2022,0
FOU2T52W,NPSHYD,20210721091000,N,21,2022,1130
FOU2T52W,NUCLEAR,20210721091000,N,21,2022,5924
FOU2T52W,OCGT,20210721091000,N,21,2022,1047
FOU2T52W,OTHER,20210721091000,N,21,2022,100
FOU2T52W,PS,20210721091000,N,21,2022,2300
FOU2T52W,WIND,20210721091000,N,21,2022,6516
FOU2T52W,BIOMASS,20210721091000,N,22,2022,3143
FOU2T52W,CCGT,20210721091000,N,22,2022,28424
FOU2T52W,COAL,20210721091000,N,22,2022,3787
FOU2T52W,INTELEC,20210721091000,N,22,2022,0
FOU2T52W,INTEW,20210721091000,N,22,2022,500
FOU2T52W,INTFR,20210721091000,N,22,2022,2000
FOU2T52W,INTIFA2,20210721091000,N,22,2022,1100
FOU2T52W,INTIRL,20210721091000,N,22,2022,250
FOU2T52W,INTNED,20210721091000,N,22,2022,1000
FOU2T52W,INTNEM,20210721091000,N,22,2022,1000
FOU2T52W,INTNSL,20210721091000,N,22,2022,0
FOU2T52W,NPSHYD,20210721091000,N,22,2022,1130
FOU2T52W,NUCLEAR,20210721091000,N,22,2022,5075
FOU2T52W,OCGT,20210721091000,N,22,2022,1047
FOU2T52W,OTHER,20210721091000,N,22,2022,100
FOU2T52W,PS,20210721091000,N,22,2022,2000
FOU2T52W,WIND,20210721091000,N,22,2022,5293
FOU2T52W,BIOMASS,20210721091000,N,23,2022,3143
FOU2T52W,CCGT,20210721091000,N,23,2022,28029
FOU2T52W,COAL,20210721091000,N,23,2022,4292
FOU2T52W,INTELEC,20210721091000,N,23,2022,0
FOU2T52W,INTEW,20210721091000,N,23,2022,500
FOU2T52W,INTFR,20210721091000,N,23,2022,2000
FOU2T52W,INTIFA2,20210721091000,N,23,2022,1100
FOU2T52W,INTIRL,20210721091000,N,23,2022,250
FOU2T52W,INTNED,20210721091000,N,23,2022,1000
FOU2T52W,INTNEM,20210721091000,N,23,2022,1000
FOU2T52W,INTNSL,20210721091000,N,23,2022,0
FOU2T52W,NPSHYD,20210721091000,N,23,2022,1130
FOU2T52W,NUCLEAR,20210721091000,N,23,2022,5886
FOU2T52W,OCGT,20210721091000,N,23,2022,1047
FOU2T52W,OTHER,20210721091000,N,23,2022,100
FOU2T52W,PS,20210721091000,N,23,2022,2000
FOU2T52W,WIND,20210721091000,N,23,2022,6725
FOU2T52W,BIOMASS,20210721091000,N,24,2022,3276
FOU2T52W,CCGT,20210721091000,N,24,2022,26069
FOU2T52W,COAL,20210721091000,N,24,2022,4292
FOU2T52W,INTELEC,20210721091000,N,24,2022,0
FOU2T52W,INTEW,20210721091000,N,24,2022,500
FOU2T52W,INTFR,20210721091000,N,24,2022,2000
FOU2T52W,INTIFA2,20210721091000,N,24,2022,1100
FOU2T52W,INTIRL,20210721091000,N,24,2022,250
FOU2T52W,INTNED,20210721091000,N,24,2022,1000
FOU2T52W,INTNEM,20210721091000,N,24,2022,1000
FOU2T52W,INTNSL,20210721091000,N,24,2022,0
FOU2T52W,NPSHYD,20210721091000,N,24,2022,1130
FOU2T52W,NUCLEAR,20210721091000,N,24,2022,5298
FOU2T52W,OCGT,20210721091000,N,24,2022,1047
FOU2T52W,OTHER,20210721091000,N,24,2022,100
FOU2T52W,PS,20210721091000,N,24,2022,2000
FOU2T52W,WIND,20210721091000,N,24,2022,5594
FOU2T52W,BIOMASS,20210721091000,N,25,2022,3276
FOU2T52W,CCGT,20210721091000,N,25,2022,27054
FOU2T52W,COAL,20210721091000,N,25,2022,3777
FOU2T52W,INTELEC,20210721091000,N,25,2022,0
FOU2T52W,INTEW,20210721091000,N,25,2022,500
FOU2T52W,INTFR,20210721091000,N,25,2022,2000
FOU2T52W,INTIFA2,20210721091000,N,25,2022,1100
FOU2T52W,INTIRL,20210721091000,N,25,2022,250
FOU2T52W,INTNED,20210721091000,N,25,2022,1000
FOU2T52W,INTNEM,20210721091000,N,25,2022,1000
FOU2T52W,INTNSL,20210721091000,N,25,2022,0
FOU2T52W,NPSHYD,20210721091000,N,25,2022,1130
FOU2T52W,NUCLEAR,20210721091000,N,25,2022,4923
FOU2T52W,OCGT,20210721091000,N,25,2022,1047
FOU2T52W,OTHER,20210721091000,N,25,2022,100
FOU2T52W,PS,20210721091000,N,25,2022,2300
FOU2T52W,WIND,20210721091000,N,25,2022,3816
FOU2T52W,BIOMASS,20210721091000,N,26,2022,3143
FOU2T52W,CCGT,20210721091000,N,26,2022,27189
FOU2T52W,COAL,20210721091000,N,26,2022,4282
FOU2T52W,INTELEC,20210721091000,N,26,2022,0
FOU2T52W,INTEW,20210721091000,N,26,2022,500
FOU2T52W,INTFR,20210721091000,N,26,2022,2000
FOU2T52W,INTIFA2,20210721091000,N,26,2022,1100
FOU2T52W,INTIRL,20210721091000,N,26,2022,250
FOU2T52W,INTNED,20210721091000,N,26,2022,1000
FOU2T52W,INTNEM,20210721091000,N,26,2022,1000
FOU2T52W,INTNSL,20210721091000,N,26,2022,0
FOU2T52W,NPSHYD,20210721091000,N,26,2022,1130
FOU2T52W,NUCLEAR,20210721091000,N,26,2022,5188
FOU2T52W,OCGT,20210721091000,N,26,2022,1047
FOU2T52W,OTHER,20210721091000,N,26,2022,100
FOU2T52W,PS,20210721091000,N,26,2022,2300
FOU2T52W,WIND,20210721091000,N,26,2022,3825
FOU2T52W,BIOMASS,20210721091000,N,27,2022,3143
FOU2T52W,CCGT,20210721091000,N,27,2022,24448
FOU2T52W,COAL,20210721091000,N,27,2022,4282
FOU2T52W,INTELEC,20210721091000,N,27,2022,0
FOU2T52W,INTEW,20210721091000,N,27,2022,500
FOU2T52W,INTFR,20210721091000,N,27,2022,2000
FOU2T52W,INTIFA2,20210721091000,N,27,2022,1100
FOU2T52W,INTIRL,20210721091000,N,27,2022,250
FOU2T52W,INTNED,20210721091000,N,27,2022,1000
FOU2T52W,INTNEM,20210721091000,N,27,2022,1000
FOU2T52W,INTNSL,20210721091000,N,27,2022,0
FOU2T52W,NPSHYD,20210721091000,N,27,2022,1115
FOU2T52W,NUCLEAR,20210721091000,N,27,2022,5213
FOU2T52W,OCGT,20210721091000,N,27,2022,1047
FOU2T52W,OTHER,20210721091000,N,27,2022,100
FOU2T52W,PS,20210721091000,N,27,2022,2150
FOU2T52W,WIND,20210721091000,N,27,2022,3451
FOU2T52W,BIOMASS,20210721091000,N,28,2022,3143
FOU2T52W,CCGT,20210721091000,N,28,2022,23278
FOU2T52W,COAL,20210721091000,N,28,2022,4282
FOU2T52W,INTELEC,20210721091000,N,28,2022,0
FOU2T52W,INTEW,20210721091000,N,28,2022,500
FOU2T52W,INTFR,20210721091000,N,28,2022,2000
FOU2T52W,INTIFA2,20210721091000,N,28,2022,1100
FOU2T52W,INTIRL,20210721091000,N,28,2022,250
FOU2T52W,INTNED,20210721091000,N,28,2022,1000
FOU2T52W,INTNEM,20210721091000,N,28,2022,1000
FOU2T52W,INTNSL,20210721091000,N,28,2022,0
FOU2T52W,NPSHYD,20210721091000,N,28,2022,1115
FOU2T52W,NUCLEAR,20210721091000,N,28,2022,5543
FOU2T52W,OCGT,20210721091000,N,28,2022,1047
FOU2T52W,OTHER,20210721091000,N,28,2022,100
FOU2T52W,PS,20210721091000,N,28,2022,2300
FOU2T52W,WIND,20210721091000,N,28,2022,3098
FOU2T52W,BIOMASS,20210721091000,N,29,2022,3143
FOU2T52W,CCGT,20210721091000,N,29,2022,25968
FOU2T52W,COAL,20210721091000,N,29,2022,4282
FOU2T52W,INTELEC,20210721091000,N,29,2022,0
FOU2T52W,INTEW,20210721091000,N,29,2022,500
FOU2T52W,INTFR,20210721091000,N,29,2022,2000
FOU2T52W,INTIFA2,20210721091000,N,29,2022,1100
FOU2T52W,INTIRL,20210721091000,N,29,2022,250
FOU2T52W,INTNED,20210721091000,N,29,2022,1000
FOU2T52W,INTNEM,20210721091000,N,29,2022,1000
FOU2T52W,INTNSL,20210721091000,N,29,2022,0
FOU2T52W,NPSHYD,20210721091000,N,29,2022,1115
FOU2T52W,NUCLEAR,20210721091000,N,29,2022,5418
FOU2T52W,OCGT,20210721091000,N,29,2022,1047
FOU2T52W,OTHER,20210721091000,N,29,2022,100
FOU2T52W,PS,20210721091000,N,29,2022,2000
FOU2T52W,WIND,20210721091000,N,29,2022,3997
FTR,867
